Year,Age,Total
1952,64,1169093.37
1952,65,1128507.07
1952,66,1101155.5
1952,67,1070860.47
1952,68,1001495.88
1952,69,937473.07
1952,70,863944.26
1952,71,789663.55
1952,72,708701.8
1952,73,652259.25
1952,74,595312.72
1952,75,552718.39
1952,76,504720.99
1952,77,452224.24
1952,78,407205.64
1952,79,362971.09
1952,80,323359.49
1952,81,289072.19
1952,82,245139.19
1952,83,203652.46
1952,84,171316.41
1952,85,141667.31
1952,86,112371.29
1952,87,86887.34
1952,88,68434.6
1952,89,55313.94
1952,90,44238.39
1952,91,34468.85
1952,92,24456.95
1952,93,16715.91
1952,94,11810.03
1952,95,8317.36
1952,96,5775.7
1952,97,3835.98
1952,98,2565.38
1952,99,1787.74
1952,100,1275.35
1952,101,979.46
1952,102,673.05
1952,103,419.41
1952,104,294.7
1952,105,223.82
1952,106,173.03
1952,107,138.18
1952,108,103.91
1952,109,70.75
1952,110+,213.08
1953,0,3470172.91
1953,1,3481365.85
1953,2,3493103.5
1953,3,3470202.23
1953,4,3473392.35
1953,5,3552836.86
1953,6,3176002.58
1953,7,2708010.51
1953,8,2732908.18
1953,9,2835562.67
1953,10,2787679.96
1953,11,2525506.84
1953,12,2379130.94
1953,13,2295209.26
1953,14,2277104.8
1953,15,2162995.92
1953,16,2120123.29
1953,17,2139317.04
1953,18,2047977.26
1953,19,1970245.69
1953,20,1967199.13
1953,21,2033440
1953,22,2052113.06
1953,23,2133531.18
1953,24,2212313.9
1953,25,2278932.08
1953,26,2376185.11
1953,27,2475061.59
1953,28,2400116.33
1953,29,2398124.06
1953,30,2454001.07
1953,31,2479410.41
1953,32,2366904.95
1953,33,2340046.82
1953,34,2348735.88
1953,35,2326177.55
1953,36,2314413.97
1953,37,2310452.3
1953,38,2290842.04
1953,39,2263206.78
1953,40,2202253.91
1953,41,2152449.31
1953,42,2119085.6
1953,43,2101325.09
1953,44,2060088.84
1953,45,2019686.5
1953,46,1960098.62
1953,47,1916856.5
1953,48,1893886.56
1953,49,1803208.59
1953,50,1742380.06
1953,51,1723986.44
1953,52,1713001.59
1953,53,1649370.45
1953,54,1588217.3
1953,55,1561938.1
1953,56,1533422.65
1953,57,1498644.31
1953,58,1489150.84
1953,59,1471984.52
1953,60,1402563.21
1953,61,1329082.9
1953,62,1283323.05
1953,63,1251919.12
1953,64,1203137.89
1953,65,1153307.81
1953,66,1117475.72
1953,67,1089534.72
1953,68,1032143.63
1953,69,970294.3
1953,70,892533.59
1953,71,819005.33
1953,72,738583.06
1953,73,675680.87
1953,74,613041.86
1953,75,567350.68
1953,76,520318.78
1953,77,472430.62
1953,78,423249.3
1953,79,377060.53
1953,80,340698.47
1953,81,291810.61
1953,82,259275.16
1953,83,217269.05
1953,84,177884.23
1953,85,147748.22
1953,86,120870.22
1953,87,94586.2
1953,88,72263.24
1953,89,56125.88
1953,90,44336.19
1953,91,35032.03
1953,92,26974.17
1953,93,18736.93
1953,94,12647.25
1953,95,8702.55
1953,96,6010.01
1953,97,4135.1
1953,98,2701
1953,99,1815.02
1953,100,1211.01
1953,101,841.81
1953,102,691.49
1953,103,485.1
1953,104,299.11
1953,105,222.06
1953,106,181.07
1953,107,147.39
1953,108,123.31
1953,109,95.76
1953,110+,275.66
1954,0,3589745.16
1954,1,3582009.36
1954,2,3596468.36
1954,3,3520410.79
1954,4,3466828.74
1954,5,3430531.03
1954,6,3554095.6
1954,7,3200786.04
1954,8,2690796.98
1954,9,2736803.31
1954,10,2880179.39
1954,11,2788358.14
1954,12,2528044.84
1954,13,2369683.43
1954,14,2308781.47
1954,15,2230842.22
1954,16,2170344.96
1954,17,2127622.3
1954,18,2086756.49
1954,19,2007212.13
1954,20,1915941.24
1954,21,1950838.12
1954,22,1998350.81
1954,23,2116846.64
1954,24,2173259.31
1954,25,2239934.78
1954,26,2365840.51
1954,27,2436527.15
1954,28,2377211.07
1954,29,2412803.3
1954,30,2430873.1
1954,31,2459377.06
1954,32,2432877.46
1954,33,2416507.98
1954,34,2375109.59
1954,35,2339935.76
1954,36,2348032.09
1954,37,2331662.66
1954,38,2291771.53
1954,39,2271718.01
1954,40,2233655.2
